"LEWISBURG 3 N, WV US (USC00465224)"
Date,TAVG (Degrees Fahrenheit),TMAX (Degrees Fahrenheit),TMIN (Degrees Fahrenheit),PRCP (Inches),SNOW (Inches),SNWD (Inches)
1855-06-04,,,,,,
1855-06-05,,,,,,
1855-06-06,,,,,,
1855-06-07,,,,,,
1855-06-08,,,,,,
1855-06-09,,,,,,
1855-06-10,,,,,,
1855-06-11,,,,,,
1855-06-12,,,,,,
1855-06-13,,,,,,
1855-06-14,,,,,,
1855-06-15,,,,,,
1855-06-16,,,,,,
1855-06-17,,,,,,
1855-06-18,,,,,,
1855-06-19,,,,,,
1855-06-20,,,,,,
1855-06-21,,,,,,
1855-06-22,,,,,,
1855-06-23,,,,,,
1855-06-24,,,,,,
1855-06-25,,,,,,
1855-06-26,,,,,,
1855-06-27,,,,,,
1855-06-28,,,,,,
1855-06-29,,,,,,
1855-06-30,,,,,,
1855-07-01,,,,,,
1855-07-02,,,,,,
1855-07-03,,,,,,
1855-07-04,,,,,,
1855-07-05,,,,,,
1855-07-06,,,,,,
1855-07-07,,,,,,
1855-07-08,,,,,,
1855-07-09,,,,,,
1855-07-10,,,,,,
1855-07-11,,,,,,
1855-07-12,,,,,,
1855-07-13,,,,,,
1855-07-14,,,,,,
1855-07-15,,,,,,
1855-07-16,,,,,,
1855-07-17,,,,,,
1855-07-18,,,,,,
1855-07-19,,,,,,
1855-07-20,,,,,,
1855-07-21,,,,,,
1855-07-22,,,,,,
1855-07-23,,,,,,
1855-07-24,,,,,,
1855-07-25,,,,,,
1855-07-26,,,,,,
1855-07-27,,,,,,
1855-07-28,,,,,,
1855-07-29,,,,,,
1855-07-30,,,,,,
1855-07-31,,,,,,
1855-08-01,,,,,,
1855-08-02,,,,,,
1855-08-03,,,,,,
1855-08-04,,,,,,
1855-08-05,,,,,,
1855-08-06,,,,,,
1855-08-07,,,,,,
1855-08-08,,,,,,
1855-08-09,,,,,,
1855-08-10,,,,,,
1855-08-11,,,,,,
1855-08-12,,,,,,
1855-08-13,,,,,,
1855-08-14,,,,,,
1855-08-15,,,,,,
1855-08-16,,,,,,
1855-08-17,,,,,,
1855-08-18,,,,,,
1855-08-19,,,,,,
1855-08-20,,,,,,
1855-08-21,,,,,,
1855-08-22,,,,,,
1855-08-23,,,,,,
1855-08-24,,,,,,
1855-08-25,,,,,,
1855-08-26,,,,,,
1855-08-27,,,,,,
1855-08-28,,,,,,
1855-08-29,,,,,,
1855-08-30,,,,,,
1855-08-31,,,,,,
1855-09-01,,,,,,
1855-09-02,,,,,,
1855-09-03,,,,,,
1855-09-04,,,,,,
1855-09-05,,,,,,
1855-09-06,,,,,,
1855-09-07,,,,,,
1855-09-08,,,,,,
1855-09-09,,,,,,
1855-09-10,,,,,,
1855-09-11,,,,,,
1855-09-12,,,,,,
1855-09-13,,,,,,
1855-09-14,,,,,,
1855-09-15,,,,,,
1855-09-16,,,,,,
1855-09-17,,,,,,
1855-09-18,,,,,,
1855-09-19,,,,,,
1855-09-20,,,,,,
1855-09-21,,,,,,
1855-09-22,,,,,,
1855-09-23,,,,,,
1855-09-24,,,,,,
1855-09-25,,,,,,
1855-09-26,,,,,,
1855-09-27,,,,,,
1855-09-28,,,,,,
1855-09-29,,,,,,
1855-09-30,,,,,,
1855-10-01,,,,,,
1855-10-02,,,,,,
1855-10-03,,,,,,
1855-10-04,,,,,,
1855-10-05,,,,,,
1855-10-06,,,,,,
1855-10-07,,,,,,
1855-10-08,,,,,,
1855-10-09,,,,,,
1855-10-10,,,,,,
1855-10-11,,,,,,
1855-10-12,,,,,,
1855-10-13,,,,,,
1855-10-14,,,,,,
1855-10-15,,,,,,
1855-10-16,,,,,,
1855-10-17,,,,,,
1855-10-18,,,,,,
1855-10-19,,,,,,
1855-10-20,,,,,,
1855-10-21,,,,,,
1855-10-22,,,,,,
1855-10-23,,,,,,
1855-10-24,,,,,,
1855-10-25,,,,,,
1855-10-26,,,,,,
1855-10-27,,,,,,
1855-10-28,,,,,,
1855-10-29,,,,,,
1855-10-30,,,,,,
1855-10-31,,,,,,
1855-11-01,,,,,,
1855-11-02,,,,,,
1855-11-03,,,,,,
1855-11-04,,,,,,
1855-11-05,,,,,,
1855-11-06,,,,,,
1855-11-07,,,,,,
1855-11-08,,,,,,
1855-11-09,,,,,,
1855-11-10,,,,,,
1855-11-11,,,,,,
1855-11-12,,,,,,
1855-11-13,,,,,,
1855-11-14,,,,,,
1855-11-15,,,,,,
1855-11-16,,,,,,
1855-11-17,,,,,,
1855-11-18,,,,,,
1855-11-19,,,,,,
1855-11-20,,,,,,
1855-11-21,,,,,,
1855-11-22,,,,,,
1855-11-23,,,,,,
1855-11-24,,,,,,
1855-11-25,,,,,,
1855-11-26,,,,,,
1855-11-27,,,,,,
1855-11-28,,,,,,
1855-11-29,,,,,,
1855-11-30,,,,,,
1855-12-01,,,,,,
1855-12-02,,,,,,
1855-12-03,,,,,,
1855-12-04,,,,,,
1855-12-05,,,,,,
1855-12-06,,,,,,
1855-12-07,,,,,,
1855-12-08,,,,,,
1855-12-09,,,,,,
1855-12-10,,,,,,
1855-12-11,,,,,,
1855-12-12,,,,,,
1855-12-13,,,,,,
1855-12-14,,,,,,
1855-12-15,,,,,,
1855-12-16,,,,,,
1855-12-17,,,,,,
1855-12-18,,,,,,
1855-12-19,,,,,,
1855-12-20,,,,,,
1855-12-21,,,,,,
1855-12-22,,,,,,
1855-12-23,,,,,,
1855-12-24,,,,,,
1855-12-25,,,,,,
1855-12-26,,,,,,
1855-12-27,,,,,,
1855-12-28,,,,,,
1855-12-29,,,,,,
1855-12-30,,,,,,
1855-12-31,,,,,,
1856-01-01,,,,,,
1856-01-02,,,,,,
1856-01-03,,,,,,
1856-01-04,,,,,,
1856-01-05,,,,,,
1856-01-06,,,,,,
1856-01-07,,,,,,
1856-01-08,,,,,,
1856-01-09,,,,,,
1856-01-10,,,,,,
1856-01-11,,,,,,
1856-01-12,,,,,,
1856-01-13,,,,,,
1856-01-14,,,,,,
1856-01-15,,,,,,
1856-01-16,,,,,,
1856-01-17,,,,,,
1856-01-18,,,,,,
1856-01-19,,,,,,
1856-01-20,,,,,,
1856-01-21,,,,,,
1856-01-22,,,,,,
1856-01-23,,,,,,
1856-01-24,,,,,,
1856-01-25,,,,,,
1856-01-26,,,,,,
1856-01-27,,,,,,
1856-01-28,,,,,,
1856-01-29,,,,,,
1856-01-30,,,,,,
1856-01-31,,,,,,
1856-02-01,,,,,,
1856-02-02,,,,,,
1856-02-03,,,,,,
1856-02-04,,,,,,
1856-02-05,,,,,,
1856-02-06,,,,,,
1856-02-07,,,,,,
1856-02-08,,,,,,
1856-02-09,,,,,,
1856-02-10,,,,,,
1856-02-11,,,,,,
1856-02-12,,,,,,
1856-02-13,,,,,,
1856-02-14,,,,,,
1856-02-15,,,,,,
1856-02-16,,,,,,
1856-02-17,,,,,,
1856-02-18,,,,,,
1856-02-19,,,,,,
1856-02-20,,,,,,
1856-02-21,,,,,,
1856-02-22,,,,,,
1856-02-23,,,,,,
1856-02-24,,,,,,
1856-02-25,,,,,,
1856-02-26,,,,,,
1856-02-27,,,,,,
1856-02-28,,,,,,
1856-02-29,,,,,,
1856-03-01,,,,,,
1856-03-02,,,,,,
1856-03-03,,,,,,
1856-03-04,,,,,,
1856-03-05,,,,,,
1856-03-06,,,,,,
1856-03-07,,,,,,
1856-03-08,,,,,,
1856-03-09,,,,,,
1856-03-10,,,,,,
1856-03-11,,,,,,
1856-03-12,,,,,,
1856-03-13,,,,,,
1856-03-14,,,,,,
1856-03-15,,,,,,
1856-03-16,,,,,,
1856-03-17,,,,,,
1856-03-18,,,,,,
1856-03-19,,,,,,
1856-03-20,,,,,,
1856-03-21,,,,,,
1856-03-22,,,,,,
1856-03-23,,,,,,
1856-03-24,,,,,,
1856-03-25,,,,,,
1856-03-26,,,,,,
1856-03-27,,,,,,
1856-03-28,,,,,,
1856-03-29,,,,,,
1856-03-30,,,,,,
1856-03-31,,,,,,
1856-04-01,,,,,,
1856-04-02,,,,,,
1856-04-03,,,,,,
1856-04-04,,,,,,
1856-04-05,,,,,,
1856-04-06,,,,,,
1856-04-07,,,,,,
1856-04-08,,,,,,
1856-04-09,,,,,,
1856-04-10,,,,,,
1856-04-11,,,,,,
1856-04-12,,,,,,
1856-04-13,,,,,,
1856-04-14,,,,,,
1856-04-15,,,,,,
1856-04-16,,,,,,
1856-04-17,,,,,,
1856-04-18,,,,,,
1856-04-19,,,,,,
1856-04-20,,,,,,
1856-04-21,,,,,,
1856-04-22,,,,,,
1856-04-23,,,,,,
1856-04-24,,,,,,
1856-04-25,,,,,,
1856-04-26,,,,,,
1856-04-27,,,,,,
1856-04-28,,,,,,
1856-04-29,,,,,,
1856-04-30,,,,,,
1856-05-01,,,,,,
1856-05-02,,,,,,
1856-05-03,,,,,,
1856-05-04,,,,,,
1856-05-05,,,,,,
1856-05-06,,,,,,
1856-05-07,,,,,,
1856-05-08,,,,,,
1856-05-09,,,,,,
1856-05-10,,,,,,
1856-05-11,,,,,,
1856-05-12,,,,,,
1856-05-13,,,,,,
1856-05-14,,,,,,
1856-05-15,,,,,,
1856-05-16,,,,,,
1856-05-17,,,,,,
1856-05-18,,,,,,
1856-05-19,,,,,,
1856-05-20,,,,,,
1856-05-21,,,,,,
1856-05-22,,,,,,
1856-05-23,,,,,,
1856-05-24,,,,,,
1856-05-25,,,,,,
1856-05-26,,,,,,
1856-05-27,,,,,,
1856-05-28,,,,,,
1856-05-29,,,,,,
1856-05-30,,,,,,
1856-05-31,,,,,,
1856-06-01,,,,,,
1856-06-02,,,,,,
1856-06-03,,,,,,
1856-06-04,,,,,,
1856-06-05,,,,,,
1856-06-06,,,,,,
1856-06-07,,,,,,
1856-06-08,,,,,,
1856-06-09,,,,,,
1856-06-10,,,,,,
1856-06-11,,,,,,
1856-06-12,,,,,,
1856-06-13,,,,,,
1856-06-14,,,,,,
1856-06-15,,,,,,
1856-06-16,,,,,,
1856-06-17,,,,,,
1856-06-18,,,,,,
1856-06-19,,,,,,
1856-06-20,,,,,,
1856-06-21,,,,,,
1856-06-22,,,,,,
1856-06-23,,,,,,
1856-06-24,,,,,,
1856-06-25,,,,,,
1856-06-26,,,,,,
1856-06-27,,,,,,
1856-06-28,,,,,,
1856-06-29,,,,,,
1856-06-30,,,,,,
1856-07-01,,,,,,
1856-07-02,,,,,,
1856-07-03,,,,,,
1856-07-04,,,,,,
1856-07-05,,,,,,
1856-07-06,,,,,,
1856-07-07,,,,,,
1856-07-08,,,,,,
1856-07-09,,,,,,
1856-07-10,,,,,,
1856-07-11,,,,,,
1856-07-12,,,,,,
1856-07-13,,,,,,
1856-07-14,,,,,,
1856-07-15,,,,,,
1856-07-16,,,,,,
1856-07-17,,,,,,
1856-07-18,,,,,,
1856-07-19,,,,,,
1856-07-20,,,,,,
1856-07-21,,,,,,
1856-07-22,,,,,,
1856-07-23,,,,,,
1856-07-24,,,,,,
1856-07-25,,,,,,
1856-07-26,,,,,,
1856-07-27,,,,,,
1856-07-28,,,,,,
1856-07-29,,,,,,
1856-07-30,,,,,,
1856-07-31,,,,,,
1856-08-01,,,,,,
1856-08-02,,,,,,
1856-08-03,,,,,,
1856-08-04,,,,,,
1856-08-05,,,,,,
1856-08-06,,,,,,
1856-08-07,,,,,,
1856-08-08,,,,,,
1856-08-09,,,,,,
1856-08-10,,,,,,
1856-08-11,,,,,,
1856-08-12,,,,,,
1856-08-13,,,,,,
1856-08-14,,,,,,
1856-08-15,,,,,,
1856-08-16,,,,,,
1856-08-17,,,,,,
1856-08-18,,,,,,
1856-08-19,,,,,,
1856-08-20,,,,,,
1856-08-21,,,,,,
1856-08-22,,,,,,
1856-08-23,,,,,,
1856-08-24,,,,,,
1856-08-25,,,,,,
1856-08-26,,,,,,
1856-08-27,,,,,,
1856-08-28,,,,,,
1856-08-29,,,,,,
1856-08-30,,,,,,
1856-08-31,,,,,,
1856-09-01,,,,,,
1856-09-02,,,,,,
1856-09-03,,,,,,
1856-09-04,,,,,,
1856-09-05,,,,,,
1856-09-06,,,,,,
1856-09-07,,,,,,
1856-09-08,,,,,,
1856-09-09,,,,,,
1856-09-10,,,,,,
1856-09-11,,,,,,
1856-09-12,,,,,,
1856-09-13,,,,,,
1856-09-14,,,,,,
1856-09-15,,,,,,
1856-09-16,,,,,,
1856-09-17,,,,,,
1856-09-18,,,,,,
1856-09-19,,,,,,
1856-09-20,,,,,,
1856-09-21,,,,,,
1856-09-22,,,,,,
1856-09-23,,,,,,
1856-09-24,,,,,,
1856-09-25,,,,,,
1856-09-26,,,,,,
1856-09-27,,,,,,
1856-09-28,,,,,,
1856-09-29,,,,,,
1856-09-30,,,,,,
1856-10-01,,,,,,
1856-10-02,,,,,,
1856-10-03,,,,,,
1856-10-04,,,,,,
1856-10-05,,,,,,
1856-10-06,,,,,,
1856-10-07,,,,,,
1856-10-08,,,,,,
1856-10-09,,,,,,
1856-10-10,,,,,,
1856-10-11,,,,,,
1856-10-12,,,,,,
1856-10-13,,,,,,
1856-10-14,,,,,,
1856-10-15,,,,,,
1856-10-16,,,,,,
1856-10-17,,,,,,
1856-10-18,,,,,,
1856-10-19,,,,,,
1856-10-20,,,,,,
1856-10-21,,,,,,
1856-10-22,,,,,,
1856-10-23,,,,,,
1856-10-24,,,,,,
1856-10-25,,,,,,
1856-10-26,,,,,,
1856-10-27,,,,,,
1856-10-28,,,,,,
1856-10-29,,,,,,
1856-10-30,,,,,,
1856-10-31,,,,,,
1856-11-01,,,,,,
1856-11-02,,,,,,
1856-11-03,,,,,,
1856-11-04,,,,,,
1856-11-05,,,,,,
1856-11-06,,,,,,
1856-11-07,,,,,,
1856-11-08,,,,,,
1856-11-09,,,,,,
1856-11-10,,,,,,
1856-11-11,,,,,,
1856-11-12,,,,,,
1856-11-13,,,,,,
1856-11-14,,,,,,
1856-11-15,,,,,,
1856-11-16,,,,,,
1856-11-17,,,,,,
1856-11-18,,,,,,
1856-11-19,,,,,,
1856-11-20,,,,,,
1856-11-21,,,,,,
1856-11-22,,,,,,
1856-11-23,,,,,,
1856-11-24,,,,,,
1856-11-25,,,,,,
1856-11-26,,,,,,
1856-11-27,,,,,,
1856-11-28,,,,,,
1856-11-29,,,,,,
1856-11-30,,,,,,
1856-12-01,,,,,,
1856-12-02,,,,,,
1856-12-03,,,,,,
1856-12-04,,,,,,
1856-12-05,,,,,,
1856-12-06,,,,,,
1856-12-07,,,,,,
1856-12-08,,,,,,
1856-12-09,,,,,,
1856-12-10,,,,,,
1856-12-11,,,,,,
1856-12-12,,,,,,
1856-12-13,,,,,,
1856-12-14,,,,,,
1856-12-15,,,,,,
1856-12-16,,,,,,
1856-12-17,,,,,,
1856-12-18,,,,,,
1856-12-19,,,,,,
1856-12-20,,,,,,
1856-12-21,,,,,,
1856-12-22,,,,,,
1856-12-23,,,,,,
1856-12-24,,,,,,
1856-12-25,,,,,,
1856-12-26,,,,,,
1856-12-27,,,,,,
1856-12-28,,,,,,
1856-12-29,,,,,,
1856-12-30,,,,,,
1856-12-31,,,,,,
1857-01-01,,,,0.00,,
1857-01-02,,,,0.00,,
1857-01-03,,,,0.00,,
1857-01-04,,,,0.00,,
1857-01-05,,,,0.00,,
1857-01-06,,,,0.00,,
1857-01-07,,,,0.00,,
1857-01-08,,,,0.00,,
1857-01-09,,,,0.00,,
1857-01-10,,,,0.00,,
1857-01-11,,,,0.00,,
1857-01-12,,,,0.00,,
1857-01-13,,,,0.00,,
1857-01-14,,,,0.00,,
1857-01-15,,,,0.00,,
1857-01-16,,,,0.00,,
1857-01-17,,,,0.00,,
1857-01-18,,,,0.18,,18.0
1857-01-19,,,,0.00,,
1857-01-20,,,,0.00,,
1857-01-21,,,,0.00,,
1857-01-22,,,,0.00,,
1857-01-23,,,,0.00,,
1857-01-24,,,,0.00,,
1857-01-25,,,,0.00,,
1857-01-26,,,,0.00,,
1857-01-27,,,,0.00,,
1857-01-28,,,,0.18,,0.0
1857-01-29,,,,0.06,,
1857-01-30,,,,0.00,,5.0
1857-01-31,,,,0.00,,
1857-02-01,,,,,,
1857-02-02,,,,,,
1857-02-03,,,,,,
1857-02-04,,,,,,
1857-02-05,,,,,,
1857-02-06,,,,,,
1857-02-07,,,,,,
1857-02-08,,,,,,
1857-02-09,,,,,,
1857-02-10,,,,,,
1857-02-11,,,,,,
1857-02-12,,,,,1.0,
1857-02-13,,,,,,
1857-02-14,,,,,,
1857-02-15,,,,,,
1857-02-16,,,,,,
1857-02-17,,,,,,
1857-02-18,,,,,,
1857-02-19,,,,,,
1857-02-20,,,,,,
1857-02-21,,,,,,
1857-02-22,,,,,,
1857-02-23,,,,,,
1857-02-24,,,,,,
1857-02-25,,,,,,
1857-02-26,,,,,,
1857-02-27,,,,,,
1857-02-28,,,,,,
1857-03-01,,,,,0.0,
1857-03-02,,,,,0.0,
1857-03-03,,,,,0.0,
1857-03-04,,,,,0.0,
1857-03-05,,,,,0.0,
1857-03-06,,,,,0.0,
1857-03-07,,,,,0.0,
1857-03-08,,,,,0.0,
1857-03-09,,,,,0.0,
1857-03-10,,,,,0.0,
1857-03-11,,,,,0.0,
1857-03-12,,,,,0.0,
1857-03-13,,,,,7.0,
1857-03-14,,,,,0.0,
1857-03-15,,,,,0.0,
1857-03-16,,,,,0.0,
1857-03-17,,,,,0.0,
1857-03-18,,,,,0.0,
1857-03-19,,,,,0.0,
1857-03-20,,,,,0.0,
1857-03-21,,,,,0.0,
1857-03-22,,,,,0.0,
1857-03-23,,,,,0.0,
1857-03-24,,,,,0.0,
1857-03-25,,,,,0.0,
1857-03-26,,,,,0.0,
1857-03-27,,,,,0.0,
1857-03-28,,,,,0.0,
1857-03-29,,,,,0.0,
1857-03-30,,,,,0.0,
1857-03-31,,,,,0.0,
1857-04-01,,,,,,
1857-04-02,,,,,,
1857-04-03,,,,,,
1857-04-04,,,,,,
1857-04-05,,,,,,
1857-04-06,,,,,,
1857-04-07,,,,,,
1857-04-08,,,,,,
1857-04-09,,,,,,
1857-04-10,,,,,,
1857-04-11,,,,,,
1857-04-12,,,,,,
1857-04-13,,,,,,
1857-04-14,,,,,,
1857-04-15,,,,,,
1857-04-16,,,,,,
1857-04-17,,,,,,
1857-04-18,,,,,,
1857-04-19,,,,,,
1857-04-20,,,,,,
1857-04-21,,,,,,
1857-04-22,,,,,,
1857-04-23,,,,,,
1857-04-24,,,,,,
1857-04-25,,,,,,
1857-04-26,,,,,,
1857-04-27,,,,,,
1857-04-28,,,,,,
1857-04-29,,,,,,
1857-04-30,,,,,,
1857-05-01,,,,,,
1857-05-02,,,,,,
1857-05-03,,,,,,
1857-05-04,,,,,,
1857-05-05,,,,,,
1857-05-06,,,,,,
1857-05-07,,,,,,
1857-05-08,,,,,,
1857-05-09,,,,,,
1857-05-10,,,,,,
1857-05-11,,,,,,
1857-05-12,,,,,,
1857-05-13,,,,,,
1857-05-14,,,,,,
1857-05-15,,,,,,
1857-05-16,,,,,,
1857-05-17,,,,,,
1857-05-18,,,,,,
1857-05-19,,,,,,
1857-05-20,,,,,,
1857-05-21,,,,,,
1857-05-22,,,,,,
1857-05-23,,,,,,
1857-05-24,,,,,,
1857-05-25,,,,,,
1857-05-26,,,,,,
1857-05-27,,,,,,
1857-05-28,,,,,,
1857-05-29,,,,,,
1857-05-30,,,,,,
1857-05-31,,,,,,
1857-06-01,,,,,,
1857-06-02,,,,,,
1857-06-03,,,,,,
1857-06-04,,,,,,
1857-06-05,,,,,,
1857-06-06,,,,,,
1857-06-07,,,,,,
1857-06-08,,,,,,
1857-06-09,,,,,,
1857-06-10,,,,,,
1857-06-11,,,,,,
1857-06-12,,,,,,
1857-06-13,,,,,,
1857-06-14,,,,,,
1857-06-15,,,,,,
1857-06-16,,,,,,
1857-06-17,,,,,,
1857-06-18,,,,,,
1857-06-19,,,,,,
1857-06-20,,,,,,
1857-06-21,,,,,,
1857-06-22,,,,,,
1857-06-23,,,,,,
1857-06-24,,,,,,
1857-06-25,,,,,,
1857-06-26,,,,,,
1857-06-27,,,,,,
1857-06-28,,,,,,
1857-06-29,,,,,,
1857-06-30,,,,,,
1857-07-01,,,,,,
1857-07-02,,,,,,
1857-07-03,,,,,,
1857-07-04,,,,,,
1857-07-05,,,,,,
1857-07-06,,,,,,
1857-07-07,,,,,,
1857-07-08,,,,,,
1857-07-09,,,,,,
1857-07-10,,,,,,
1857-07-11,,,,,,
1857-07-12,,,,,,
1857-07-13,,,,,,
1857-07-14,,,,,,
1857-07-15,,,,,,
1857-07-16,,,,,,
1857-07-17,,,,,,
1857-07-18,,,,,,
1857-07-19,,,,,,
1857-07-20,,,,,,
1857-07-21,,,,,,
1857-07-22,,,,,,
1857-07-23,,,,,,
1857-07-24,,,,,,
1857-07-25,,,,,,
1857-07-26,,,,,,
1857-07-27,,,,,,
1857-07-28,,,,,,
1857-07-29,,,,,,
1857-07-30,,,,,,
1857-07-31,,,,,,
1857-08-01,,,,,,
1857-08-02,,,,,,
1857-08-03,,,,,,
1857-08-04,,,,,,
1857-08-05,,,,,,
1857-08-06,,,,,,
1857-08-07,,,,,,
1857-08-08,,,,,,
1857-08-09,,,,,,
1857-08-10,,,,,,
1857-08-11,,,,,,
1857-08-12,,,,,,
1857-08-13,,,,,,
1857-08-14,,,,,,
1857-08-15,,,,,,
1857-08-16,,,,,,
1857-08-17,,,,,,
1857-08-18,,,,,,
1857-08-19,,,,,,
1857-08-20,,,,,,
1857-08-21,,,,,,
1857-08-22,,,,,,
1857-08-23,,,,,,
1857-08-24,,,,,,
1857-08-25,,,,,,
1857-08-26,,,,,,
1857-08-27,,,,,,
1857-08-28,,,,,,
1857-08-29,,,,,,
1857-08-30,,,,,,
1857-08-31,,,,,,
1857-09-01,,,,,,
1857-09-02,,,,,,
1857-09-03,,,,,,
1857-09-04,,,,,,
1857-09-05,,,,,,
1857-09-06,,,,,,
1857-09-07,,,,,,
1857-09-08,,,,,,
1857-09-09,,,,,,
1857-09-10,,,,,,
1857-09-11,,,,,,
1857-09-12,,,,,,
1857-09-13,,,,,,
1857-09-14,,,,,,
1857-09-15,,,,,,
1857-09-16,,,,,,
1857-09-17,,,,,,
1857-09-18,,,,,,
1857-09-19,,,,,,
1857-09-20,,,,,,
1857-09-21,,,,,,
1857-09-22,,,,,,
1857-09-23,,,,,,
1857-09-24,,,,,,
1857-09-25,,,,,,
1857-09-26,,,,,,
1857-09-27,,,,,,
1857-09-28,,,,,,
1857-09-29,,,,,,
1857-09-30,,,,,,
1857-10-01,,,,,,
1857-10-02,,,,,,
1857-10-03,,,,,,
1857-10-04,,,,,,
1857-10-05,,,,,,
1857-10-06,,,,,,
1857-10-07,,,,,,
1857-10-08,,,,,,
1857-10-09,,,,,,
1857-10-10,,,,,,
1857-10-11,,,,,,
1857-10-12,,,,,,
1857-10-13,,,,,,
1857-10-14,,,,,,
1857-10-15,,,,,,
1857-10-16,,,,,,
1857-10-17,,,,,,
1857-10-18,,,,,,
1857-10-19,,,,,,
1857-10-20,,,,,,
1857-10-21,,,,,,
1857-10-22,,,,,,
1857-10-23,,,,,,
1857-10-24,,,,,,
1857-10-25,,,,,,
1857-10-26,,,,,,
1857-10-27,,,,,,
1857-10-28,,,,,,
1857-10-29,,,,,,
1857-10-30,,,,,,
1857-10-31,,,,,,
1857-11-01,,,,,,
1857-11-02,,,,,,
1857-11-03,,,,,,
1857-11-04,,,,,,
1857-11-05,,,,,,
1857-11-06,,,,,,
1857-11-07,,,,,,
1857-11-08,,,,,,
1857-11-09,,,,,,
1857-11-10,,,,,,
1857-11-11,,,,,,
1857-11-12,,,,,,
1857-11-13,,,,,,
1857-11-14,,,,,,
1857-11-15,,,,,,
1857-11-16,,,,,,
1857-11-17,,,,,,
1857-11-18,,,,,,
1857-11-19,,,,,,
1857-11-20,,,,,,
1857-11-21,,,,,,
1857-11-22,,,,,,
1857-11-23,,,,,,
1857-11-24,,,,,,
1857-11-25,,,,,,
1857-11-26,,,,,,
1857-11-27,,,,,,
1857-11-28,,,,,,
1857-11-29,,,,,,
1857-11-30,,,,,,
1857-12-01,,,,,,
1857-12-02,,,,,,
1857-12-03,,,,,,
1857-12-04,,,,,,
1857-12-05,,,,,,
1857-12-06,,,,,,
1857-12-07,,,,,,
1857-12-08,,,,,,
1857-12-09,,,,,,
1857-12-10,,,,,,
1857-12-11,,,,,,
1857-12-12,,,,,,
1857-12-13,,,,,,
1857-12-14,,,,,,
1857-12-15,,,,,,
1857-12-16,,,,,,
1857-12-17,,,,,,
1857-12-18,,,,,,
1857-12-19,,,,,,
1857-12-20,,,,,,
1857-12-21,,,,,,
1857-12-22,,,,,,
1857-12-23,,,,,,
1857-12-24,,,,,,
1857-12-25,,,,,3.0,
1857-12-26,,,,,,
1857-12-27,,,,,,
1857-12-28,,,,,,
1857-12-29,,,,,,
1857-12-30,,,,,,
1857-12-31,,,,,,
1858-01-01,,,,,,
1858-01-02,,,,,,
1858-01-03,,,,,,
1858-01-04,,,,,,
1858-01-05,,,,,,
1858-01-06,,,,,,
1858-01-07,,,,,,
1858-01-08,,,,,,
1858-01-09,,,,,,
1858-01-10,,,,,,
1858-01-11,,,,,,
1858-01-12,,,,,,
1858-01-13,,,,,,
1858-01-14,,,,,,
1858-01-15,,,,,,
1858-01-16,,,,,,
1858-01-17,,,,,,
1858-01-18,,,,,,
1858-01-19,,,,,,
1858-01-20,,,,,,
1858-01-21,,,,,,
1858-01-22,,,,,,
1858-01-23,,,,,,
1858-01-24,,,,,,
1858-01-25,,,,,,
1858-01-26,,,,,,
1858-01-27,,,,,,
1858-01-28,,,,,,
1858-01-29,,,,,,
1858-01-30,,,,,,
1858-01-31,,,,,,
1858-02-01,,,,,0.0,
1858-02-02,,,,,3.0,
1858-02-03,,,,,0.0,
1858-02-04,,,,,0.0,
1858-02-05,,,,,0.0,
1858-02-06,,,,,0.0,
1858-02-07,,,,,0.0,
1858-02-08,,,,,0.0,
1858-02-09,,,,,0.0,
1858-02-10,,,,,0.0,
1858-02-11,,,,,0.0,
1858-02-12,,,,,0.0,
1858-02-13,,,,,6.0,
1858-02-14,,,,,0.0,
1858-02-15,,,,,0.0,
1858-02-16,,,,,0.0,
1858-02-17,,,,,2.0,
1858-02-18,,,,,0.0,
1858-02-19,,,,,2.0,
1858-02-20,,,,,0.0,
1858-02-21,,,,,0.0,
1858-02-22,,,,,0.0,
1858-02-23,,,,,0.0,
1858-02-24,,,,,0.0,
1858-02-25,,,,,0.0,
1858-02-26,,,,,0.0,
1858-02-27,,,,,0.0,
1858-02-28,,,,,1.0,
1858-03-01,,,,,,
1858-03-02,,,,,,
1858-03-03,,,,,,
1858-03-04,,,,,,
1858-03-05,,,,,,
1858-03-06,,,,,4.0,
1858-03-07,,,,,,
1858-03-08,,,,,16.0,
1858-03-09,,,,,,
1858-03-10,,,,,,
1858-03-11,,,,,,
1858-03-12,,,,,,
1858-03-13,,,,,,
1858-03-14,,,,,,
1858-03-15,,,,,,
1858-03-16,,,,,,
1858-03-17,,,,,,
1858-03-18,,,,,,
1858-03-19,,,,,,
1858-03-20,,,,,,
1858-03-21,,,,,,
1858-03-22,,,,,,
1858-03-23,,,,,,
1858-03-24,,,,,,
1858-03-25,,,,,,
1858-03-26,,,,,,
1858-03-27,,,,,,
1858-03-28,,,,,,
1858-03-29,,,,,,
1858-03-30,,,,,,
1858-03-31,,,,,,
1858-04-01,,,,,,
1858-04-02,,,,,,
1858-04-03,,,,,,
1858-04-04,,,,,,
1858-04-05,,,,,,
1858-04-06,,,,,,
1858-04-07,,,,,,
1858-04-08,,,,,,
1858-04-09,,,,,,
1858-04-10,,,,,,
1858-04-11,,,,,,
1858-04-12,,,,,,
1858-04-13,,,,,,
1858-04-14,,,,,,
